med_house_income,less_than_hs,hs_grad,some_coll,bach,white,black
156425,0.0175722543352601,0.0899421965317919,0.0834682080924855,0.303815028901734,0.828589909443726,0.013745148771022
133688,0.00993640699523052,0.0651828298887122,0.166136724960254,0.363672496025437,0.770540540540541,0.0113513513513514
96774,0.0468639053254438,0.233609467455621,0.255384615384615,0.200710059171598,0.86606334841629,0.0282352941176471
123750,0.0456905503634476,0.262374524056767,0.234683281412253,0.209068881966078,0.697147427352706,0.114102905891762
172284,0.004,0.0514285714285714,0.0748571428571429,0.250571428571429,0.771200260926288,0.0185909980430528
137400,0.00296262534184139,0.0241567912488605,0.0872835004557885,0.311531449407475,0.704323797139142,0.0120286085825748
117986,0.0225866336633663,0.16769801980197999,0.17759900990099,0.263613861386139,0.756762652705061,0.0298865619546248
196439,0.0166421928536466,0.0582476749877631,0.069995105237396,0.263827704356339,0.733677782996712,0.0438390480663848
126923,0.0204460966542751,0.0817843866171004,0.122366790582404,0.354399008674102,0.670575097710776,0.059929276009678
210639,0.0295589988081049,0.0512514898688915,0.0769964243146603,0.309654350417163,0.764113854379619,0.0204434659537663
116978,0.0562378797672915,0.156431803490627,0.0943762120232708,0.25759534583064,0.732100623521823,0.0105353687379058
58750,0.134461264470169,0.246660730186999,0.194568121104185,0.257346393588602,0.671592775041051,0.0627257799671593
83500,0.0343166767007827,0.197471402769416,0.158940397350993,0.304635761589404,0.801679761582227,0.0585207260904904
80781,0.0344544708777687,0.0727372162975116,0.0579710144927536,0.319934372436423,0.658631080499354,0.0200172191132157
116140,0.0153417015341702,0.0204556020455602,0.0446304044630404,0.299395629939563,0.786524822695035,0.024822695035461
165833,0.0170591061989428,0.0689572320999519,0.0941854877462758,0.296972609322441,0.689655172413793,0
118571,0.0347121180627728,0.0725420910413635,0.152359176886302,0.308667636665974,0.753526354862658,0.0338530066815145
175513,0.0077120822622108,0.0996638323116472,0.114890251137038,0.368400237294839,0.829259119969914,0.0144164472859471
185781,0.0135223555070883,0.109705561613959,0.0798255179934569,0.296401308615049,0.787343729862096,0.0170125016110323
156528,0.0146048109965636,0.0640034364261168,0.143256013745704,0.352233676975945,0.741627568354635,0.0546837081378418
119250,0.0212404418011895,0.188615123194562,0.18833191730388,0.331350892098556,0.839065171955159,0.0226106783203496
112035,0.0562162162162162,0.0972972972972973,0.152162162162162,0.307567567567568,0.817414148996059,0.0135109776693564
102841,0.0253922967189729,0.172325249643367,0.11811697574893,0.355777460770328,0.798120227139221,0.0225181123947523
43811,0.115396295171576,0.289705435772852,0.225326450045551,0.203461888855147,0.433415536374846,0.0581586518701192
196307,0.00210139217231416,0.0583136327817179,0.0921985815602837,0.343314946151826,0.86226222826087,0.00509510869565217
74327,0.106841216216216,0.255489864864865,0.235219594594595,0.218327702702703,0.484323818437061,0.161441272812354
65811,0.0713725490196078,0.349803921568627,0.202091503267974,0.24,0.606516290726817,0.17561761546724
39183,0.22092032381764,0.312313591819344,0.258201959948871,0.123988069876438,0.365883429966433,0.261977418370461
71569,0.149004841312534,0.164066702528241,0.161915008068854,0.35126412049489,0.657178217821782,0.131188118811881
158417,0.0119952019192323,0.0171931227508996,0.0463814474210316,0.226709316273491,0.88370754173863,0.0166954519286126
59625,0.103851963746224,0.216200906344411,0.165030211480363,0.229984894259819,0.336205698401668,0.368311327310632
93043,0.0828402366863905,0.095069033530572,0.0942800788954635,0.269428007889546,0.621159328476402,0.123535001583782
114205,0.0082135523613963,0.104722792607803,0.125941136208077,0.277207392197125,0.748815165876777,0.028436018957346
74261,0.0474666666666667,0.12,0.208533333333333,0.2736,0.74240761068423,0.00475667764361508
165074,0.0220148360851878,0.0394831299353912,0.0681981335247667,0.256520698731754,0.625631525766251,0.00673627484001347
124352,0.0263888888888889,0.0883333333333333,0.0905555555555556,0.299166666666667,0.695758718190386,0.0141376060320452
115703,0.0184757505773672,0.0957379802645392,0.162082720974176,0.326894814192736,0.604294939180057,0.0415978375131401
63688,0.174551386623165,0.332245785753127,0.168569874932028,0.166394779771615,0.440048445700444,0.0678239806217198
95066,0.0950226244343891,0.206877828054299,0.155294117647059,0.215565610859729,0.712345027697178,0.0234766552360855
92244,0.0756636070453982,0.165467625899281,0.18705035971223,0.360952617216572,0.842274881516588,0.0134597156398104
141339,0.0321565886053827,0.11814051031108,0.212163579168123,0.341488989863684,0.881083672980101,0.00767202109805802
76250,0.110709732256694,0.212069698257544,0.185082872928177,0.266043348916277,0.624252909720038,0.122365523749607
95259,0.0302240750390829,0.241792600312663,0.165711307972903,0.338457529963523,0.858928571428571,0.0142857142857143
41584,0.109747292418773,0.230324909747292,0.161251504211793,0.254151624548736,0.401640872645907,0.132761514077941
59851,0.200642054574639,0.331460674157303,0.232477260567148,0.139379347244516,0.294736842105263,0.258145363408521
56801,0.190387788778878,0.318688118811881,0.248762376237624,0.155734323432343,0.439322131265259,0.244147637512566
73048,0.0732693279434058,0.225366346639717,0.124305204648813,0.374431531076301,0.620889748549323,0.0553191489361702
78616,0.0297061672586374,0.0219567323216016,0.0632870519857927,0.45947691314175,0.78003696857671,0.0184842883548983
116538,0.0593517301795883,0.0630749014454665,0.171046868155935,0.340998685939553,0.777319957004658,0.0750627015406664
26125,0.127737226277372,0.267335766423358,0.239963503649635,0.281934306569343,0.402246508803886,0.164541590771099
125841,0.0500942633988688,0.0942633988688392,0.12981416644223,0.390250471316994,0.894021101992966,0.0121922626025791
30283,0.280414438502674,0.314505347593583,0.273395721925134,0.103609625668449,0.0270761770054556,0.639927258031926
27417,0.275432525951557,0.349480968858132,0.255363321799308,0.104498269896194,0.0142566191446029,0.54745417515275
62358,0.20379746835443,0.218354430379747,0.182594936708861,0.270569620253165,0.540799234266571,0.0552763819095477
83750,0.147648083623693,0.219076655052265,0.207752613240418,0.24390243902439,0.378888153540702,0.28060886829914
51385,0.137552103069344,0.331186055323986,0.361121636983706,0.0954907161803713,0.0132874015748032,0.78740157480315
59598,0.242341993020551,0.356339666537418,0.253586661496704,0.0860798759208996,0.00712589073634204,0.76748482449195
108000,0.0437284234752589,0.174626006904488,0.20253164556962,0.290851553509781,0.840545725858026,0.0373054785759966
74972,0.121376320780276,0.276076943917637,0.280953671091845,0.203467894879436,0.297379415115837,0.455184200531713
61211,0.122453222453222,0.333056133056133,0.292099792099792,0.177754677754678,0.204455916315718,0.485396005977449
81923,0.0595482546201232,0.253251197809719,0.271731690622861,0.258726899383984,0.758048780487805,0.0214634146341463
31220,0.286620835536753,0.343204653622422,0.214172395557906,0.122686409307245,0.150881057268722,0.449706314243759
83979,0.0783321282236683,0.111352133044107,0.165341046035189,0.390696553386358,0.608960112293836,0.076149257223067
108688,0.0518000518000518,0.212639212639213,0.195545195545196,0.316239316239316,0.884532019704434,0.0197044334975369
